GENE_SYMBOL,logFC,P.Value,FDR
MRPL28,0.0866313,0.431,0.9964318702969432
BLK,-0.103105,0.431,0.9964318702969432
RAB31,-0.1241237,0.431,0.9964318702969432
C8orf17,-0.120267,0.431,0.9964318702969432
CPA3,-0.0843863,0.431,0.9964318702969432
SEC23IP,-0.1022947,0.431,0.9964318702969432
KRT82,0.08083,0.431,0.9964318702969432
RNASE10,0.0907007,0.431,0.9964318702969432
LINC01126,-0.1134793,0.431,0.9964318702969432
RIMBP2,0.1020087,0.431,0.9964318702969432
CAPN10,-0.085431,0.431,0.9964318702969432
EREG,-0.090822,0.431,0.9964318702969432
NWD2,-0.0806367,0.431,0.9964318702969432
ZNF543,0.0907407,0.432,0.9965202577263296
ERVFRD-1,0.1113923,0.432,0.9965202577263296
PRAMEF14,0.05769343333333333,0.6911432897328884,1.0
PRAMEF34P,0.0557016,0.8688791185272501,1.0
PRAMEF36P,0.0557016,0.8688791185272501,1.0
PRAMEF1,0.05769343333333333,0.6911432897328884,1.0
NAPA,-0.0832643,0.432,0.9965202577263296
HIST1H3C,-0.1563167,0.432,0.9965202577263296
WDFY3,0.1299847,0.432,0.9965202577263296
OR4C45,0.0856257,0.432,0.9965202577263296
MEAF6,0.0893037,0.432,0.9965202577263296
FRA10AC1,-0.120646,0.432,0.9965202577263296
DAOA,-0.0856577,0.432,0.9965202577263296
FAM87B,-0.1425813,0.432,0.9965202577263296
FAM87A,-0.041523649999999995,0.6530841858935392,1.0
PTPRF,0.108809,0.432,0.9965202577263296
DUS2,-0.1024327,0.432,0.9965202577263296
VPREB3,0.1274267,0.432,0.9965202577263296
SNORD115-48,0.0907123,0.432,0.9965202577263296
UBXN7,0.111199,0.432,0.9965202577263296
VPS26B,0.1356137,0.432,0.9965202577263296
ZNF541,-0.0842033,0.432,0.9965202577263296
BMP10,0.088168,0.432,0.9965202577263296
IVD,0.113225,0.432,0.9965202577263296
MAGEA4,0.134128,0.432,0.9965202577263296
ZNF536,0.096776,0.433,0.9971886517642969
MMEL1,0.11462,0.433,0.9971886517642969
FANK1,0.1362903,0.433,0.9971886517642969
IQSEC2,0.0906983,0.433,0.9971886517642969
MBIP,0.1276773,0.433,0.9971886517642969
ZNF385C,0.1395293,0.433,0.9971886517642969
GNAZ,0.0992983,0.433,0.9971886517642969
XPOT,0.1358947,0.433,0.9971886517642969
EXTL1,-0.0966967,0.433,0.9971886517642969
MMP26,-0.134522,0.433,0.9971886517642969
LINC00305,0.089221,0.433,0.9971886517642969
TIPIN,-0.1555487,0.433,0.9971886517642969
ZNF821,0.0931387,0.433,0.9971886517642969
HIST1H2AG,0.134851,0.434,0.9971886517642969
AGT,-0.114206,0.434,0.9971886517642969
RSPH1,-0.0997837,0.434,0.9971886517642969
TENM1,0.1021723,0.434,0.9971886517642969
SH3GL1,-0.099077,0.434,0.9971886517642969
GBX1,-0.113911,0.434,0.9971886517642969
DPP9,-0.1343367,0.434,0.9971886517642969
PYGL,0.088564,0.434,0.9971886517642969
DDX21,-0.087909,0.434,0.9971886517642969
CCDC184,0.0867867,0.434,0.9971886517642969
TNK2-AS1,-0.1146153,0.434,0.9971886517642969
GLOD4,0.084333,0.434,0.9971886517642969
GTF2E2,0.088047,0.434,0.9971886517642969
KLHL14,0.0868403,0.434,0.9971886517642969
CREB1,0.082944,0.434,0.9971886517642969
DRD2,0.1071493,0.435,0.9971886517642969
SMARCA4,-0.1320757,0.435,0.9971886517642969
SEMA3B,0.0933133,0.435,0.9971886517642969
RRP7BP,0.060729500000000006,0.7682891998567161,1.0
TRIM2,-0.0877657,0.435,0.9971886517642969
FAM205A,-0.115352,0.435,0.9971886517642969
AQP12B,0.06493815,0.6852963811972393,1.0
AQP12A,0.06493815,0.6852963811972393,1.0
SSTR1,0.0806633,0.435,0.9971886517642969
KIAA0895L,-0.1364207,0.435,0.9971886517642969
SF3A3,-0.101445,0.435,0.9971886517642969
MED25,0.0822713,0.435,0.9971886517642969
TMEM225,-0.119354,0.435,0.9971886517642969
RPL10A,-0.1116963,0.435,0.9971886517642969
GPR174,-0.0883207,0.435,0.9971886517642969
CBR1,-0.0938423,0.435,0.9971886517642969
ANKRD12,-0.0851247,0.435,0.9971886517642969
SNAP29,-0.0839487,0.435,0.9971886517642969
ACCS,0.0980503,0.435,0.9971886517642969
LPAR4,0.0901447,0.435,0.9971886517642969
SLC13A3,0.1181643,0.435,0.9971886517642969
ARF6,0.1045593,0.435,0.9971886517642969
GBA,-0.118537,0.435,0.9971886517642969
OR52B3P,0.0890227,0.436,0.9971886517642969
FGD3,0.1158177,0.436,0.9971886517642969
OR8I2,0.0938417,0.436,0.9971886517642969
OR52A4P,-0.116524,0.436,0.9971886517642969
NOL7,-0.1482377,0.436,0.9971886517642969
RAD18,0.094753,0.436,0.9971886517642969
PROX1,0.1091017,0.436,0.9971886517642969
HIST1H2BM,0.116701,0.436,0.9971886517642969
HPS3,0.1081317,0.436,0.9971886517642969
CRTC3,0.093979,0.436,0.9971886517642969
SH2D3C,-0.1020017,0.436,0.9971886517642969
KATNAL1,0.0934653,0.436,0.9971886517642969
ACYP1,-0.1430353,0.436,0.9971886517642969
C19orf48,-0.118967,0.436,0.9971886517642969
ARID3A,-0.0871683,0.436,0.9971886517642969
FOXP3,0.117093,0.436,0.9971886517642969
TUBA3FP,-0.097996,0.436,0.9971886517642969
STK3,-0.0989997,0.436,0.9971886517642969
FAM138E,0.039779325,0.9355036849834691,1.0
FAM138C,0.039779325,0.9355036849834691,1.0
FAM138B,0.039779325,0.9355036849834691,1.0
FAM138A,0.039779325,0.9355036849834691,1.0
FAM138F,0.039779325,0.9355036849834691,1.0
WDYHV1,-0.0988547,0.436,0.9971886517642969
TRPC3,-0.084053,0.436,0.9971886517642969
NECTIN1,0.1390537,0.436,0.9971886517642969
DPY19L4,-0.089203,0.436,0.9971886517642969
WNT2,-0.0842713,0.436,0.9971886517642969
OR1D4,0.159434,0.437,0.9975954825462012
OR1D2,0.07120635,0.7599126727370558,1.0
NEFL,0.085454,0.437,0.9975954825462012
TTLL11,-0.0922857,0.437,0.9975954825462012
TNMD,-0.0869613,0.437,0.9975954825462012
XAB2,0.1116467,0.437,0.9975954825462012
MAMDC4,0.0873237,0.437,0.9975954825462012
LOC442132,-0.1378843,0.437,0.9975954825462012
MEIG1,-0.1079833,0.437,0.9975954825462012
APBB3,0.1085023,0.437,0.9975954825462012
FAM89A,-0.0984307,0.437,0.9975954825462012
ZNF69,0.1127223,0.437,0.9975954825462012
ATP5G3,-0.1485343,0.437,0.9975954825462012
CENPU,-0.1037833,0.437,0.9975954825462012
DPH3,-0.1163133,0.437,0.9975954825462012
EPN3,-0.0849667,0.437,0.9975954825462012
TAPBP,0.11176600000000002,0.6041307184448037,1.0
TLR2,0.0957743,0.437,0.9975954825462012
CACNA1I,0.0807013,0.437,0.9975954825462012
ATP6AP2,0.0811477,0.438,0.9982600345274062
SLC5A10,0.0963493,0.438,0.9982600345274062
DDX59,-0.084431,0.438,0.9982600345274062
MRPL35,-0.1585327,0.438,0.9982600345274062
LOC100421561,0.050078866666666666,0.8500267161374647,1.0
FAM133CP,0.050078866666666666,0.8500267161374647,1.0
FAM133DP,0.050078866666666666,0.8500267161374647,1.0
FAM133B,0.050078866666666666,0.8500267161374647,1.0
TMEM174,-0.0969237,0.438,0.9982600345274062
MAPK3,0.0811183,0.438,0.9982600345274062
LAMP1,-0.087866,0.438,0.9982600345274062
GNB5,0.090872,0.438,0.9982600345274062
COL9A3,-0.0906903,0.438,0.9982600345274062
NUCB1,-0.0971823,0.438,0.9982600345274062
DUSP23,-0.131628,0.438,0.9982600345274062
PHC3,0.0433515,0.7885382804577672,1.0
KCNJ15,-0.0938673,0.438,0.9982600345274062
DDC-AS1,0.1517013,0.438,0.9982600345274062
GPR75,-0.1508817,0.438,0.9982600345274062
ZBTB14,-0.115652,0.439,0.9985088096261281
ZNF648,-0.114755,0.439,0.9985088096261281
APOA2,0.1422883,0.439,0.9985088096261281
GLB1,0.09478,0.439,0.9985088096261281
ABTB1,-0.0855317,0.439,0.9985088096261281
LOC100506730,-0.1754963,0.439,0.9985088096261281
LINC00326,0.0964287,0.439,0.9985088096261281
ATF3,0.1164007,0.439,0.9985088096261281
PNMA3,0.1013363,0.439,0.9985088096261281
MIR127,-0.115713,0.439,0.9985088096261281
OR5AP2,-0.1025497,0.439,0.9985088096261281
LCK,-0.081171,0.439,0.9985088096261281
FAM171B,-0.1044507,0.439,0.9985088096261281
FAAH,0.1226523,0.439,0.9985088096261281
GLRX3,-0.0844443,0.439,0.9985088096261281
AIPL1,-0.0789853,0.439,0.9985088096261281
SLC10A7,-0.0973333,0.44,0.9985088096261281
COG3,-0.088337,0.44,0.9985088096261281
SMAGP,-0.0911377,0.44,0.9985088096261281
SMPD1,0.1071023,0.44,0.9985088096261281
MAGEF1,-0.0826987,0.44,0.9985088096261281
ANKRD16,-0.082064,0.44,0.9985088096261281
LOC100133131,0.1168063,0.44,0.9985088096261281
DEF6,-0.1017797,0.44,0.9985088096261281
COG1,0.092223,0.44,0.9985088096261281
SLC7A1,0.1651267,0.44,0.9985088096261281
COPS5,-0.1833787,0.44,0.9985088096261281
MTOR,-0.1178843,0.44,0.9985088096261281
PATZ1,-0.095577,0.44,0.9985088096261281
TSPAN17,0.0897103,0.44,0.9985088096261281
AJAP1,-0.0994593,0.44,0.9985088096261281
CNIH1,0.1426763,0.44,0.9985088096261281
CNNM1,0.1125723,0.44,0.9985088096261281
MIR376C,-0.1010947,0.44,0.9985088096261281
ARFGAP3,0.08363,0.44,0.9985088096261281
PKD1L3,-0.1015637,0.44,0.9985088096261281
ELF5,0.0929017,0.44,0.9985088096261281
GPRASP1,-0.093618,0.44,0.9985088096261281
MIRLET7C,0.102627,0.44,0.9985088096261281
TMC7,0.1024937,0.441,0.998846558009865
HIST1H2BI,0.107819,0.441,0.998846558009865
RTN4RL2,-0.102881,0.441,0.998846558009865
SPATA17,0.14777,0.441,0.998846558009865
C4orf22,-0.1001587,0.441,0.998846558009865
NEXN,-0.100294,0.441,0.998846558009865
DNAH11,0.136943,0.441,0.998846558009865
CD82,-0.103905,0.441,0.998846558009865
ZNF140,-0.105203,0.441,0.998846558009865
NDST2,0.093802,0.441,0.998846558009865
LOC392364,-0.04881823333333333,0.827475011054357,1.0
ZCCHC10,0.1934767,0.441,0.998846558009865
ASH1L,-0.1212443,0.441,0.998846558009865
OR10J1,-0.0887757,0.441,0.998846558009865
TMEM201,-0.0905567,0.441,0.998846558009865
TEX11,-0.102051,0.441,0.998846558009865
CTSL,-0.0942043,0.441,0.998846558009865
TMEM248,0.0898217,0.441,0.998846558009865
LYST,-0.1301033,0.442,0.9988779888983774
CFL2,0.094581,0.442,0.9988779888983774
LOC100132005,-0.1380477,0.442,0.9988779888983774
TMEM179,-0.0166785,0.6586658190703547,1.0
LOC100129449,-0.1383967,0.442,0.9988779888983774
ADCYAP1R1,-0.0837707,0.442,0.9988779888983774
GK5,-0.0976703,0.442,0.9988779888983774
SUGP1,0.0928083,0.442,0.9988779888983774
RUBCN,0.1593643,0.442,0.9988779888983774
GRPR,-0.1388173,0.442,0.9988779888983774
HAND1,0.1869727,0.442,0.9988779888983774
PCSK9,0.1002463,0.442,0.9988779888983774
BSDC1,0.0848973,0.442,0.9988779888983774
FKBPL,-0.1363887,0.5143720770416778,1.0
RBAK,-0.1098167,0.442,0.9988779888983774
SUN1,0.0807927,0.442,0.9988779888983774
TMEM126B,-0.1646437,0.442,0.9988779888983774
CAMK1,-0.0830133,0.442,0.9988779888983774
LOC101927181,0.125918,0.442,0.9988779888983774
APOOL,-0.108034,0.442,0.9988779888983774
SMIM7,0.1045653,0.442,0.9988779888983774
DGCR11,0.2137443,0.443,0.9988779888983774
CDCA3,-0.122799,0.443,0.9988779888983774
RASL11B,-0.120416,0.5158151838867553,1.0
FGF2,0.0986053,0.443,0.9988779888983774
MAN2B2,0.0989763,0.443,0.9988779888983774
MED10,0.1106117,0.443,0.9988779888983774
C8orf31,0.0967273,0.443,0.9988779888983774
STK11,-0.0877003,0.443,0.9988779888983774
MDP1,-0.06959296666666666,0.8561929585475387,1.0
CHMP4A,-0.0962488,0.6524643866939557,1.0
STAM2,0.0947927,0.443,0.9988779888983774
SYNM,0.1007667,0.443,0.9988779888983774
CHST10,-0.081189,0.443,0.9988779888983774
CEP131,-0.0921377,0.443,0.9988779888983774
SORCS1,0.0854893,0.443,0.9988779888983774
MAB21L1,0.098053,0.443,0.9988779888983774
SLC2A10,-0.1310753,0.443,0.9988779888983774
CRYGD,-0.124405,0.443,0.9988779888983774
BRINP1,0.0827703,0.443,0.9988779888983774
CGN,-0.1182587,0.443,0.9988779888983774
ZNF777,-0.0886933,0.443,0.9988779888983774
C2orf57,-0.115043,0.443,0.9988779888983774
FLJ44896,-0.174122,0.443,0.9988779888983774
DEFB104B,-0.1013517,0.5158151838867553,1.0
DEFB104A,-0.1013517,0.5158151838867553,1.0
FTH1P3,-0.05739485,0.7599846058549478,1.0
KIRREL3,0.1258917,0.444,0.9991588569068058
EPB41L3,0.1185377,0.444,0.9991588569068058
PPEF1,-0.0929203,0.444,0.9991588569068058
RMND5B,0.120383,0.444,0.9991588569068058
KIT,-0.1217293,0.444,0.9991588569068058
PIK3R6,0.132426,0.444,0.9991588569068058
MGST2,-0.190058,0.444,0.9991588569068058
ALG12,0.094966,0.444,0.9991588569068058
OR11H6,-0.0977103,0.444,0.9991588569068058
FOXN3,-0.1159307,0.444,0.9991588569068058
GPR34,-0.1066373,0.444,0.9991588569068058
SCG5,-0.118367,0.444,0.9991588569068058
HMX1,-0.1161847,0.444,0.9991588569068058
POLD1,0.094665,0.444,0.9991588569068058
TBXAS1,-0.1125313,0.444,0.9991588569068058
PSMB10,-0.1712227,0.444,0.9991588569068058
BTF3,0.0801063,0.444,0.9991588569068058
JADE1,0.1058537,0.445,0.99924246924056
TWISTNB,-0.0986653,0.445,0.99924246924056
VWDE,-0.03859785,0.6475018378841265,1.0
OGFOD2,0.105154,0.445,0.99924246924056
NDUFA4L2,0.10327,0.445,0.99924246924056
SKA2,-0.051356299999999994,0.7855753708104173,1.0
G6PD,0.0872933,0.445,0.99924246924056
RPL7A,-0.03154989999999999,0.8281279214477527,1.0
CELA2A,0.0876343,0.445,0.99924246924056
ZNF587,-0.05749533333333332,0.8775244279770212,1.0
STAT6,0.0837187,0.445,0.99924246924056
SFXN5,-0.0874093,0.445,0.99924246924056
LSAMP,0.1176043,0.445,0.99924246924056
PRKCH,-0.088081,0.445,0.99924246924056
TRIM51,0.07086676666666668,0.754190436286236,1.0
GTF2H5,-0.120513,0.445,0.99924246924056
SRRM4,-0.0917413,0.445,0.99924246924056
SMC6,0.1259733,0.445,0.99924246924056
PRIMPOL,0.1365957,0.445,0.99924246924056
VIM,-0.0891697,0.445,0.99924246924056
LOC100505549,-0.1248557,0.445,0.99924246924056
SYN2,0.1201393,0.445,0.99924246924056
PBLD,0.1137397,0.445,0.99924246924056
LY6G5B,-0.05015165,0.7844196308628362,1.0
OR2AG1,0.1183987,0.446,0.99924246924056
LRP5L,0.111621,0.446,0.99924246924056
FAM150B,-0.0897977,0.446,0.99924246924056
POLR2D,-0.085223,0.446,0.99924246924056
NDUFV1,-0.112314,0.446,0.99924246924056
PCOLCE2,0.1017513,0.446,0.99924246924056
THBS3,-0.1240647,0.446,0.99924246924056
TTC12,-0.1187823,0.446,0.99924246924056
C1QA,0.1027567,0.446,0.99924246924056
KCNS1,-0.132729,0.446,0.99924246924056
SSTR3,0.0941087,0.446,0.99924246924056
PIGP,0.0961407,0.446,0.99924246924056
PBX2,-0.10069965,0.5522473427582097,1.0
PBX2P1,-0.10069965,0.5522473427582097,1.0
SKOR2,-0.1240543,0.446,0.99924246924056
MIR181A2,0.0988607,0.446,0.99924246924056
ZFP14,-0.0867843,0.446,0.99924246924056
DMRT3,0.0915493,0.446,0.99924246924056
KRTAP13-1,-0.0927627,0.446,0.99924246924056
RCN3,-0.097174,0.446,0.99924246924056
ZNF710,-0.0859757,0.446,0.99924246924056
PZP,0.0890843,0.446,0.99924246924056
LINC00889,-0.137227,0.446,0.99924246924056
NT5DC2,0.0844853,0.446,0.99924246924056
ZNHIT6,0.1099533,0.447,0.9996803599788249
SPATA12,-0.1358833,0.447,0.9996803599788249
PNCK,-0.0948873,0.447,0.9996803599788249
SIRT3,0.092815,0.447,0.9996803599788249
TMEM159,0.0874027,0.5215800886139985,1.0
HOXA4,0.082618,0.447,0.9996803599788249
PIWIL1,-0.0798463,0.447,0.9996803599788249
PPY2P,0.0811353,0.447,0.9996803599788249
TCL6,0.0883293,0.447,0.9996803599788249
TCAF2P1,-0.06377285,0.7280824443421458,1.0
TCAF2,-0.06377285,0.7280824443421458,1.0
RNF138,-0.1068933,0.447,0.9996803599788249
PRKCQ,-0.111124,0.447,0.9996803599788249
MGC32805,0.101148,0.447,0.9996803599788249
ZC3H12D,-0.0952127,0.447,0.9996803599788249
LOC100128775,-0.180612,0.447,0.9996803599788249
CARD10,-0.095915,0.447,0.9996803599788249
ZEB1,-0.0896003,0.447,0.9996803599788249
OR13D1,-0.1097783,0.448,0.9996940629621804
GTPBP10,-0.103132,0.448,0.9996940629621804
TMEM176B,-0.1040807,0.448,0.9996940629621804
PCYT1B,-0.0976573,0.448,0.9996940629621804
MIR15B,-0.137125,0.448,0.9996940629621804
STX6,0.0831233,0.448,0.9996940629621804
MIR9-3,0.1033283,0.448,0.9996940629621804
NMRK2,0.086777,0.448,0.9996940629621804
KCTD4,-0.104649,0.448,0.9996940629621804
SYT16,-0.1207577,0.448,0.9996940629621804
CFAP73,0.0752153,0.6465805618242448,1.0
MKX,0.102943,0.448,0.9996940629621804
NRG1,-0.079213,0.72292461893306,1.0
SUPT7L,0.0853583,0.448,0.9996940629621804
GCRG224,0.0997483,0.448,0.9996940629621804
CSNK1A1P1,0.1056213,0.448,0.9996940629621804
LIPT2,0.123549,0.448,0.9996940629621804
HDX,0.104294,0.448,0.9996940629621804
HGC6.3,0.0841537,0.448,0.9996940629621804
PREB,0.0937487,0.448,0.9996940629621804
FGFR4,-0.0851857,0.448,0.9996940629621804
SLK,-0.1034737,0.449,1.0
POPDC2,-0.025592666666666666,0.669694568790514,1.0
COX17,-0.083798,0.5904391580482931,1.0
SEPT3,-0.101402,0.449,1.0
LSM4,-0.0860843,0.449,1.0
TTC6,0.06915784999999999,0.6852861428811985,1.0
SERTAD1,-0.092403,0.449,1.0
MAP2K2,-0.1140503,0.449,1.0
MGC20647,-0.1218887,0.449,1.0
FBLN5,-0.1095453,0.449,1.0
SLITRK1,0.0918227,0.449,1.0
PPP1R2P1,0.0834363,0.569134801376076,1.0
PPP1R2P3,0.08314755,0.60285697834799,1.0
PPP1R2,0.076010475,0.6811333761937358,1.0
SDHAF4,0.1235987,0.449,1.0
CTAG2,-0.028334566666666672,0.9049979120274826,1.0
LAPTM4A,0.09769,0.45,1.0
ABHD6,-0.1131303,0.5258956169681974,1.0
AVPI1,-0.100338,0.45,1.0
RMND1,-0.088253,0.45,1.0
LOC648987,0.099632,0.45,1.0
MEGF8,-0.10109670000000001,0.575826493645619,1.0
MRGPRG,0.087027,0.45,1.0
SPESP1,-0.0875627,0.45,1.0
NOX5,-0.0875627,0.45,1.0
C17orf62,0.1007157,0.45,1.0
CDHR1,-0.096294,0.45,1.0
SCARF1,0.082283,0.45,1.0
LYPD3,-0.1398353,0.45,1.0
APLP1,0.1016657,0.45,1.0
DCAF1,0.0936323,0.45,1.0
DSTYK,-0.092394,0.45,1.0
GYG2,-0.100859,0.45,1.0
VPS37D,0.1064163,0.45,1.0
CA8,-0.0890037,0.45,1.0
EQTN,0.1005027,0.451,1.0
ZNF296,0.08357,0.527332526356123,1.0
BAG4,0.0870593,0.451,1.0
AZIN1,0.109536,0.451,1.0
LCA5,-0.0806917,0.451,1.0
C7orf49,-0.0806283,0.451,1.0
TCFL5,-0.091547,0.451,1.0
MMP8,0.0942017,0.451,1.0
NUMA1,0.1097507,0.451,1.0
ZNF184,0.0966473,0.451,1.0
FUT6,0.1062283,0.451,1.0
METAP1D,-0.113075,0.451,1.0
KCNG2,0.0980717,0.451,1.0
PI4KAP1,-0.09436615000000001,0.6087199017931957,1.0
PI4KAP2,-0.09436615000000001,0.6087199017931957,1.0
HIC2,-0.05893215,0.7775232600735273,1.0
PI4KA,-0.09405976666666667,0.739459652542003,1.0
PON2,-0.0838567,0.451,1.0
AMY2A,-0.05626097499999999,0.8895000413924313,1.0
AMY1C,-0.05626097499999999,0.8895000413924313,1.0
AMY1B,-0.05626097499999999,0.8895000413924313,1.0
AMY1A,-0.05626097499999999,0.8895000413924313,1.0
RAB44,0.068242,0.7402991902548002,1.0
PGLYRP4,-0.11645,0.452,1.0
PTRF,-0.103271,0.452,1.0
PSENEN,0.0826673,0.452,1.0
USP6NL,0.0819783,0.452,1.0
ADAMTSL4-AS1,-0.144447,0.452,1.0
GJB4,-0.117998,0.452,1.0
AADAT,0.1064137,0.452,1.0
TMPRSS12,-0.0887353,0.452,1.0
TUSC5,-0.1187947,0.452,1.0
ZNF22,0.0801363,0.452,1.0
SRSF7,0.09378,0.452,1.0
BRINP3,-0.107988,0.452,1.0
TBCD,0.083154,0.452,1.0
TMEM246,-0.1103767,0.452,1.0
PRPF38A,0.0784637,0.452,1.0
CALHM3,0.1270323,0.452,1.0
EIF3D,0.107758,0.452,1.0
TEAD4,0.1031183,0.452,1.0
SLC50A1,0.1117143,0.452,1.0
TP53TG5,-0.0977673,0.452,1.0
CCL23,0.106941,0.452,1.0
CLCN7,0.11448,0.452,1.0
DUT,-0.1379597,0.452,1.0
OR5D14,-0.0848473,0.452,1.0
DNASE1L1,0.005267666666666668,0.8775729450826973,1.0
PTPN22,0.09945,0.452,1.0
DLGAP2,-0.10605,0.453,1.0
OTOA,-0.169498,0.453,1.0
ZNRF1,0.0843193,0.453,1.0
H2AFZ,-0.1122593,0.453,1.0
HS3ST3B1,-0.1373643,0.453,1.0
MAD2L1BP,0.089928,0.453,1.0
ABCB5,0.10304,0.453,1.0
RAC3,-0.1234557,0.453,1.0
SLC25A22,0.1114063,0.453,1.0
H2AFY,0.078942,0.453,1.0
ROPN1B,-0.0777405,0.6744826645741095,1.0
ROPN1,-0.0777405,0.6744826645741095,1.0
RGS2,0.1209293,0.453,1.0
ZNF275,0.141234,0.453,1.0
FAM198A,0.1402877,0.453,1.0
ZBTB48,-0.1049147,0.453,1.0
ORM2,-0.21717,0.453,1.0
TP73-AS1,0.12046,0.453,1.0
TMEM150A,-0.084353,0.454,1.0
MYO1F,-0.109277,0.454,1.0
SPACA7,0.07686,0.454,1.0
TVP23A,-0.1060073,0.454,1.0
TXNRD1,0.08443,0.454,1.0
CRAMP1,-0.0771033,0.454,1.0
EVA1A,-0.0965507,0.454,1.0
SLFN12L,0.1866613,0.454,1.0
TWIST1,-0.0869587,0.454,1.0
SLAMF6,-0.0936637,0.454,1.0
TCN1,-0.0931283,0.454,1.0
C22orf15,0.1020783,0.454,1.0
TMEM203,0.07703315,0.6225002130982045,1.0
ADAL,-0.0783243,0.454,1.0
LOC401472,-0.101303,0.454,1.0
LOC100996763,0.0874737,0.454,1.0
NOTCH2NL,0.0874737,0.454,1.0
NOTCH2,0.10884769999999999,0.5533957034259047,1.0
RPF1,-0.104721,0.454,1.0
IFT46,0.114477,0.454,1.0
AKAP9,-0.109219,0.454,1.0
ZNF449,0.0863923,0.455,1.0
TGM1,0.0945923,0.455,1.0
NR1H2,0.1183303,0.455,1.0
BRD2,-0.09441615,0.556871755269058,1.0
SYNGR4,0.138783,0.455,1.0
PRLR,0.0975257,0.455,1.0
PPRC1,0.1010037,0.455,1.0
RNF19B,-0.088602,0.455,1.0
AP2B1,-0.092291,0.455,1.0
TMEM139,0.0929163,0.455,1.0
GAN,-0.130253,0.455,1.0
FAM231A,-0.07573859999999999,0.8962966301930496,1.0
FAM231D,-0.1346397,0.455,1.0
LOC388692,-0.084169,0.7872058346799219,1.0
LINC00982,-0.06967465,0.7563080424515352,1.0
MBTD1,0.105045,0.455,1.0
DVL1,0.104619,0.455,1.0
RAG2,-0.1048077,0.455,1.0
ETV7,-0.1082073,0.455,1.0
HNRNPA1,-0.0714928,0.960859329308259,1.0
PLEKHM1P1,0.093855,0.455,1.0
PLEKHM1,-0.001985500000000001,0.6582563192030763,1.0
RPS4Y2,-0.0953007,0.455,1.0
STXBP5,0.148738,0.455,1.0
EFTUD2,0.0979573,0.456,1.0
HERC4,0.1035087,0.456,1.0
SNORD115-21,0.06973921176470589,0.9966221731019762,1.0
ABHD8,0.1044883,0.456,1.0
EPSTI1,0.1055067,0.456,1.0
DIAPH2-AS1,-0.1263713,0.456,1.0
FAM120B,0.0894067,0.456,1.0
PPP1R14B,-0.1010223,0.456,1.0
ZNF263,-0.0827417,0.456,1.0
LGALS8-AS1,-0.1172867,0.456,1.0
GOT2,-0.1039843,0.456,1.0
XPO1,0.1049113,0.456,1.0
FAM184B,-0.0815787,0.456,1.0
TRPC6,0.0993337,0.456,1.0
PPP4R4,-0.0842843,0.456,1.0
INGX,-0.1210663,0.456,1.0
CYP11B2,-0.1128993,0.456,1.0
ELMO2,0.1208417,0.456,1.0
HACE1,0.0911893,0.456,1.0
KRTAP23-1,-0.1195507,0.456,1.0
ANKRD18A,-0.1324113,0.456,1.0
LTBR,-0.1093903,0.456,1.0
SUN2,0.0963537,0.456,1.0
POU1F1,-0.1004977,0.457,1.0
GALK1,-0.1377543,0.457,1.0
GADL1,-0.079753,0.457,1.0
DAB2IP,0.0949787,0.457,1.0
GGT6,-0.106117,0.457,1.0
ERC2,-0.0905293,0.457,1.0
KRTAP21-2,-0.1283273,0.457,1.0
ZNF829,0.0962067,0.457,1.0
TRUB2,0.1060487,0.5359365615105534,1.0
C12orf10,0.145225,0.457,1.0
ETV3L,-0.0824193,0.457,1.0
SNORD116-13,-0.1123973,0.457,1.0
TMEM30B,0.1252227,0.457,1.0
SLC2A14,0.104748,0.457,1.0
RNU2-1,0.1968025090909091,0.9473225180547784,1.0
TREML3P,0.0982927,0.458,1.0
IP6K1,0.088072,0.458,1.0
PDS5A,0.1077763,0.458,1.0
INO80C,-0.12803,0.458,1.0
CCDC96,-0.101909,0.458,1.0
FAM26E,0.1138353,0.458,1.0
OR52L1,0.0885467,0.458,1.0
PP12613,-0.1090833,0.458,1.0
RAB33A,0.0924963,0.458,1.0
SIN3B,-0.106438,0.458,1.0
FAM124A,0.0881227,0.458,1.0
TBC1D3I,0.02856627272727272,0.9999777992212551,1.0
TBC1D3E,0.02856627272727272,0.9999777992212551,1.0
LOC101060389,0.02856627272727272,0.9999777992212551,1.0
TBC1D3L,0.02856627272727272,0.9999777992212551,1.0
TBC1D3K,0.02856627272727272,0.9999777992212551,1.0
TBC1D3G,0.02856627272727272,0.9999777992212551,1.0
TBC1D3H,0.02856627272727272,0.9999777992212551,1.0
TBC1D3,0.02856627272727272,0.9999777992212551,1.0
TBC1D3P1-DHX40P1,0.10874349999999999,0.5387961678384288,1.0
TBC1D3P2,0.02856627272727272,0.9999777992212551,1.0
TBC1D3C,0.02856627272727272,0.9999777992212551,1.0
TBC1D3B,0.02856627272727272,0.9999777992212551,1.0
TBC1D3F,0.02856627272727272,0.9999777992212551,1.0
DCAF17,0.1070823,0.458,1.0
ZNF277,-0.007833149999999997,0.649660164959661,1.0
RDM1,-0.136104,0.459,1.0
SNTA1,-0.0947083,0.459,1.0
BMT2,0.0751937,0.459,1.0
1060P11.3,0.037018528571428566,0.9925503730122692,1.0
ZNF835,0.125977,0.459,1.0
BSN,-0.0847457,0.459,1.0
TSPYL6,-0.0999113,0.459,1.0
ZNF224,0.112133,0.459,1.0
